row_id,GAME_ID,MATCHUP,LOCATION,W,FINAL_MARGIN,SHOT_NUMBER,PERIOD,GAME_CLOCK,SHOT_CLOCK,DRIBBLES,TOUCH_TIME,SHOT_DIST,PTS_TYPE,SHOT_RESULT,CLOSEST_DEFENDER,CLOSEST_DEFENDER_PLAYER_ID,CLOSE_DEF_DIST,FGM,PTS,player_name,player_id,made_avg,missed_avg,GAME_ID1,MATCHUP1,LOCATION1,W1,FINAL_MARGIN1,SHOT_NUMBER1,PERIOD1,GAME_CLOCK1,SHOT_CLOCK1,DRIBBLES1,TOUCH_TIME1,SHOT_DIST1,PTS_TYPE1,SHOT_RESULT1,CLOSEST_DEFENDER1,CLOSEST_DEFENDER_PLAYER_ID1,CLOSE_DEF_DIST1,FGM1,PTS1,player_name1,player_id1,made_avg1,missed_avg1,GAME_ID2,MATCHUP2,LOCATION2,W2,FINAL_MARGIN2,SHOT_NUMBER2,PERIOD2,GAME_CLOCK2,SHOT_CLOCK2,DRIBBLES2,TOUCH_TIME2,SHOT_DIST2,PTS_TYPE2,SHOT_RESULT2,CLOSEST_DEFENDER2,CLOSEST_DEFENDER_PLAYER_ID2,CLOSE_DEF_DIST2,FGM2,PTS2,player_name2,player_id2,made_avg2,missed_avg2
262,21400013,"OCT 29, 2014 - LAL @ PHX",-1,-1,-20,20,3,323,1.6,7,7.3,26.8,3,-1,"Morris, Marcus",202694,2.7,0,0,kobe bryant,977,0.353571429,0.574647887,21400013,"OCT 29, 2014 - LAL @ PHX",-1,-1,-20,19,3,375,14.3,0,1,2.8,2,1,"Dragic, Goran",201609,1.6,1,2,kobe bryant,977,0.353571429,0.550531915,21400013,"OCT 29, 2014 - LAL @ PHX",-1,-1,-20,18,3,465,14.2,4,5.1,24.5,3,0,"Morris, Marcus",202694,2.1,0,0,kobe bryant,977,0.353571429,0.574647887
263,21400013,"OCT 29, 2014 - LAL @ PHX",-1,-1,-20,21,3,296,15.2,0,1.2,24.4,3,1,"Bledsoe, Eric",202339,4.4,1,3,kobe bryant,977,0.353571429,0.577299413,21400013,"OCT 29, 2014 - LAL @ PHX",-1,-1,-20,20,3,323,1.6,7,7.3,26.8,3,0,"Morris, Marcus",202694,2.7,0,0,kobe bryant,977,0.353571429,0.574647887,21400013,"OCT 29, 2014 - LAL @ PHX",-1,-1,-20,19,3,375,14.3,0,1,2.8,2,1,"Dragic, Goran",201609,1.6,1,2,kobe bryant,977,0.353571429,0.550531915
264,21400013,"OCT 29, 2014 - LAL @ PHX",-1,-1,-20,22,3,185,10.1,3,4.6,21,2,-1,"Morris, Marcus",202694,3.5,0,0,kobe bryant,977,0.353571429,0.574647887,21400013,"OCT 29, 2014 - LAL @ PHX",-1,-1,-20,21,3,296,15.2,0,1.2,24.4,3,1,"Bledsoe, Eric",202339,4.4,1,3,kobe bryant,977,0.353571429,0.577299413,21400013,"OCT 29, 2014 - LAL @ PHX",-1,-1,-20,20,3,323,1.6,7,7.3,26.8,3,0,"Morris, Marcus",202694,2.7,0,0,kobe bryant,977,0.353571429,0.574647887
265,21400013,"OCT 29, 2014 - LAL @ PHX",-1,-1,-20,24,3,55,3.2,20,17.8,4.2,2,1,"Randolph, Shavlik",101183,1.6,1,2,kobe bryant,977,0.353571429,0.526315789,21400013,"OCT 29, 2014 - LAL @ PHX",-1,-1,-20,22,3,185,10.1,3,4.6,21,2,0,"Morris, Marcus",202694,3.5,0,0,kobe bryant,977,0.353571429,0.574647887,21400013,"OCT 29, 2014 - LAL @ PHX",-1,-1,-20,21,3,296,15.2,0,1.2,24.4,3,1,"Bledsoe, Eric",202339,4.4,1,3,kobe bryant,977,0.353571429,0.577299413
266,21400013,"OCT 29, 2014 - LAL @ PHX",-1,-1,-20,25,3,35,12.9,14,11,4.9,2,-1,"Randolph, Shavlik",101183,2.1,0,0,kobe bryant,977,0.353571429,0.526315789,21400013,"OCT 29, 2014 - LAL @ PHX",-1,-1,-20,24,3,55,3.2,20,17.8,4.2,2,1,"Randolph, Shavlik",101183,1.6,1,2,kobe bryant,977,0.353571429,0.526315789,21400013,"OCT 29, 2014 - LAL @ PHX",-1,-1,-20,22,3,185,10.1,3,4.6,21,2,0,"Morris, Marcus",202694,3.5,0,0,kobe bryant,977,0.353571429,0.574647887
267,21400026,"OCT 31, 2014 - LAL vs. LAC",1,-1,-7,1,1,442,14.8,5,4.4,1.8,2,1,"Barnes, Matt",2440,1.9,1,2,kobe bryant,977,0.353571429,0.587837838,21400013,"OCT 29, 2014 - LAL @ PHX",-1,-1,-20,25,3,35,12.9,14,11,4.9,2,0,"Randolph, Shavlik",101183,2.1,0,0,kobe bryant,977,0.353571429,0.526315789,21400013,"OCT 29, 2014 - LAL @ PHX",-1,-1,-20,24,3,55,3.2,20,17.8,4.2,2,1,"Randolph, Shavlik",101183,1.6,1,2,kobe bryant,977,0.353571429,0.526315789
268,21400026,"OCT 31, 2014 - LAL vs. LAC",1,-1,-7,2,1,355,9,0,3.2,20.3,2,1,"Barnes, Matt",2440,3.4,1,2,kobe bryant,977,0.353571429,0.587837838,21400026,"OCT 31, 2014 - LAL vs. LAC",1,-1,-7,1,1,442,14.8,5,4.4,1.8,2,1,"Barnes, Matt",2440,1.9,1,2,kobe bryant,977,0.353571429,0.587837838,21400013,"OCT 29, 2014 - LAL @ PHX",-1,-1,-20,25,3,35,12.9,14,11,4.9,2,0,"Randolph, Shavlik",101183,2.1,0,0,kobe bryant,977,0.353571429,0.526315789
269,21400026,"OCT 31, 2014 - LAL vs. LAC",1,-1,-7,3,2,491,18.4,5,5.9,24.6,3,-1,"Douglas-Roberts, Chris",201604,4.7,0,0,kobe bryant,977,0.353571429,0.272727273,21400026,"OCT 31, 2014 - LAL vs. LAC",1,-1,-7,2,1,355,9,0,3.2,20.3,2,1,"Barnes, Matt",2440,3.4,1,2,kobe bryant,977,0.353571429,0.587837838,21400026,"OCT 31, 2014 - LAL vs. LAC",1,-1,-7,1,1,442,14.8,5,4.4,1.8,2,1,"Barnes, Matt",2440,1.9,1,2,kobe bryant,977,0.353571429,0.587837838
270,21400026,"OCT 31, 2014 - LAL vs. LAC",1,-1,-7,4,2,276,13.9,0,1.3,22.5,3,1,"Jordan, DeAndre",201599,3.2,1,3,kobe bryant,977,0.353571429,0.522082019,21400026,"OCT 31, 2014 - LAL vs. LAC",1,-1,-7,3,2,491,18.4,5,5.9,24.6,3,0,"Douglas-Roberts, Chris",201604,4.7,0,0,kobe bryant,977,0.353571429,0.272727273,21400026,"OCT 31, 2014 - LAL vs. LAC",1,-1,-7,2,1,355,9,0,3.2,20.3,2,1,"Barnes, Matt",2440,3.4,1,2,kobe bryant,977,0.353571429,0.587837838
271,21400026,"OCT 31, 2014 - LAL vs. LAC",1,-1,-7,5,2,254,12.7,1,1.9,25.4,3,-1,"Barnes, Matt",2440,3.4,0,0,kobe bryant,977,0.353571429,0.587837838,21400026,"OCT 31, 2014 - LAL vs. LAC",1,-1,-7,4,2,276,13.9,0,1.3,22.5,3,1,"Jordan, DeAndre",201599,3.2,1,3,kobe bryant,977,0.353571429,0.522082019,21400026,"OCT 31, 2014 - LAL vs. LAC",1,-1,-7,3,2,491,18.4,5,5.9,24.6,3,0,"Douglas-Roberts, Chris",201604,4.7,0,0,kobe bryant,977,0.353571429,0.272727273
272,21400026,"OCT 31, 2014 - LAL vs. LAC",1,-1,-7,6,2,56,14,3,4,5.2,2,1,"Barnes, Matt",2440,1.2,1,2,kobe bryant,977,0.353571429,0.587837838,21400026,"OCT 31, 2014 - LAL vs. LAC",1,-1,-7,5,2,254,12.7,1,1.9,25.4,3,0,"Barnes, Matt",2440,3.4,0,0,kobe bryant,977,0.353571429,0.587837838,21400026,"OCT 31, 2014 - LAL vs. LAC",1,-1,-7,4,2,276,13.9,0,1.3,22.5,3,1,"Jordan, DeAndre",201599,3.2,1,3,kobe bryant,977,0.353571429,0.522082019
273,21400026,"OCT 31, 2014 - LAL vs. LAC",1,-1,-7,7,3,663,16.7,7,7,13.6,2,-1,"Barnes, Matt",2440,1.8,0,0,kobe bryant,977,0.353571429,0.587837838,21400026,"OCT 31, 2014 - LAL vs. LAC",1,-1,-7,6,2,56,14,3,4,5.2,2,1,"Barnes, Matt",2440,1.2,1,2,kobe bryant,977,0.353571429,0.587837838,21400026,"OCT 31, 2014 - LAL vs. LAC",1,-1,-7,5,2,254,12.7,1,1.9,25.4,3,0,"Barnes, Matt",2440,3.4,0,0,kobe bryant,977,0.353571429,0.587837838
274,21400026,"OCT 31, 2014 - LAL vs. LAC",1,-1,-7,8,3,473,13.6,4,4.9,0.9,2,1,"Jordan, DeAndre",201599,1.4,1,2,kobe bryant,977,0.353571429,0.522082019,21400026,"OCT 31, 2014 - LAL vs. LAC",1,-1,-7,7,3,663,16.7,7,7,13.6,2,0,"Barnes, Matt",2440,1.8,0,0,kobe bryant,977,0.353571429,0.587837838,21400026,"OCT 31, 2014 - LAL vs. LAC",1,-1,-7,6,2,56,14,3,4,5.2,2,1,"Barnes, Matt",2440,1.2,1,2,kobe bryant,977,0.353571429,0.587837838
275,21400026,"OCT 31, 2014 - LAL vs. LAC",1,-1,-7,9,4,489,10.8,0,1.2,17.9,2,-1,"Paul, Chris",101108,2.3,0,0,kobe bryant,977,0.353571429,0.61025641,21400026,"OCT 31, 2014 - LAL vs. LAC",1,-1,-7,8,3,473,13.6,4,4.9,0.9,2,1,"Jordan, DeAndre",201599,1.4,1,2,kobe bryant,977,0.353571429,0.522082019,21400026,"OCT 31, 2014 - LAL vs. LAC",1,-1,-7,7,3,663,16.7,7,7,13.6,2,0,"Barnes, Matt",2440,1.8,0,0,kobe bryant,977,0.353571429,0.587837838
276,21400026,"OCT 31, 2014 - LAL vs. LAC",1,-1,-7,11,4,210,4.4,0,1.8,25.9,3,-1,"Paul, Chris",101108,2.2,0,0,kobe bryant,977,0.353571429,0.61025641,21400026,"OCT 31, 2014 - LAL vs. LAC",1,-1,-7,9,4,489,10.8,0,1.2,17.9,2,0,"Paul, Chris",101108,2.3,0,0,kobe bryant,977,0.353571429,0.61025641,21400026,"OCT 31, 2014 - LAL vs. LAC",1,-1,-7,8,3,473,13.6,4,4.9,0.9,2,1,"Jordan, DeAndre",201599,1.4,1,2,kobe bryant,977,0.353571429,0.522082019
277,21400026,"OCT 31, 2014 - LAL vs. LAC",1,-1,-7,14,4,30,13,1,3.8,17,2,-1,"Redick, JJ",200755,2.8,0,0,kobe bryant,977,0.353571429,0.555844156,21400026,"OCT 31, 2014 - LAL vs. LAC",1,-1,-7,11,4,210,4.4,0,1.8,25.9,3,0,"Paul, Chris",101108,2.2,0,0,kobe bryant,977,0.353571429,0.61025641,21400026,"OCT 31, 2014 - LAL vs. LAC",1,-1,-7,9,4,489,10.8,0,1.2,17.9,2,0,"Paul, Chris",101108,2.3,0,0,kobe bryant,977,0.353571429,0.61025641
278,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,1,1,654,7.8,4,6.8,12.4,2,-1,"Thompson, Klay",202691,2.1,0,0,kobe bryant,977,0.353571429,0.587529976,21400026,"OCT 31, 2014 - LAL vs. LAC",1,-1,-7,14,4,30,13,1,3.8,17,2,0,"Redick, JJ",200755,2.8,0,0,kobe bryant,977,0.353571429,0.555844156,21400026,"OCT 31, 2014 - LAL vs. LAC",1,-1,-7,11,4,210,4.4,0,1.8,25.9,3,0,"Paul, Chris",101108,2.2,0,0,kobe bryant,977,0.353571429,0.61025641
279,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,2,1,631,9.7,0,0.9,25.8,3,-1,"Barnes, Harrison",203084,4.6,0,0,kobe bryant,977,0.353571429,0.538243626,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,1,1,654,7.8,4,6.8,12.4,2,0,"Thompson, Klay",202691,2.1,0,0,kobe bryant,977,0.353571429,0.587529976,21400026,"OCT 31, 2014 - LAL vs. LAC",1,-1,-7,14,4,30,13,1,3.8,17,2,0,"Redick, JJ",200755,2.8,0,0,kobe bryant,977,0.353571429,0.555844156
280,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,3,1,426,11.9,2,2.4,20,2,-1,"Barnes, Harrison",203084,3.2,0,0,kobe bryant,977,0.353571429,0.538243626,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,2,1,631,9.7,0,0.9,25.8,3,0,"Barnes, Harrison",203084,4.6,0,0,kobe bryant,977,0.353571429,0.538243626,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,1,1,654,7.8,4,6.8,12.4,2,0,"Thompson, Klay",202691,2.1,0,0,kobe bryant,977,0.353571429,0.587529976
281,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,4,1,330,3.8,8,8.7,9.5,2,-1,"Barnes, Harrison",203084,2.6,0,0,kobe bryant,977,0.353571429,0.538243626,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,3,1,426,11.9,2,2.4,20,2,0,"Barnes, Harrison",203084,3.2,0,0,kobe bryant,977,0.353571429,0.538243626,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,2,1,631,9.7,0,0.9,25.8,3,0,"Barnes, Harrison",203084,4.6,0,0,kobe bryant,977,0.353571429,0.538243626
282,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,5,1,291,14.4,2,3.5,20.5,2,1,"Barnes, Harrison",203084,3.5,1,2,kobe bryant,977,0.353571429,0.538243626,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,4,1,330,3.8,8,8.7,9.5,2,0,"Barnes, Harrison",203084,2.6,0,0,kobe bryant,977,0.353571429,0.538243626,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,3,1,426,11.9,2,2.4,20,2,0,"Barnes, Harrison",203084,3.2,0,0,kobe bryant,977,0.353571429,0.538243626
283,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,8,2,241,12.8,2,2.5,20.8,2,-1,"Thompson, Klay",202691,3.7,0,0,kobe bryant,977,0.353571429,0.587529976,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,5,1,291,14.4,2,3.5,20.5,2,1,"Barnes, Harrison",203084,3.5,1,2,kobe bryant,977,0.353571429,0.538243626,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,4,1,330,3.8,8,8.7,9.5,2,0,"Barnes, Harrison",203084,2.6,0,0,kobe bryant,977,0.353571429,0.538243626
284,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,9,2,131,11.1,2,3.6,8.7,2,-1,"Thompson, Klay",202691,2.3,0,0,kobe bryant,977,0.353571429,0.587529976,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,8,2,241,12.8,2,2.5,20.8,2,0,"Thompson, Klay",202691,3.7,0,0,kobe bryant,977,0.353571429,0.587529976,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,5,1,291,14.4,2,3.5,20.5,2,1,"Barnes, Harrison",203084,3.5,1,2,kobe bryant,977,0.353571429,0.538243626
285,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,10,2,9,3.4,2,3,1.8,2,1,"Barnes, Harrison",203084,1,1,2,kobe bryant,977,0.353571429,0.538243626,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,9,2,131,11.1,2,3.6,8.7,2,0,"Thompson, Klay",202691,2.3,0,0,kobe bryant,977,0.353571429,0.587529976,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,8,2,241,12.8,2,2.5,20.8,2,0,"Thompson, Klay",202691,3.7,0,0,kobe bryant,977,0.353571429,0.587529976
286,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,11,3,634,5.4,0,1.4,27.1,3,-1,"Thompson, Klay",202691,3.5,0,0,kobe bryant,977,0.353571429,0.587529976,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,10,2,9,3.4,2,3,1.8,2,1,"Barnes, Harrison",203084,1,1,2,kobe bryant,977,0.353571429,0.538243626,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,9,2,131,11.1,2,3.6,8.7,2,0,"Thompson, Klay",202691,2.3,0,0,kobe bryant,977,0.353571429,0.587529976
287,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,12,3,613,17.1,4,7.2,6.2,2,-1,"Thompson, Klay",202691,1.3,0,0,kobe bryant,977,0.353571429,0.587529976,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,11,3,634,5.4,0,1.4,27.1,3,0,"Thompson, Klay",202691,3.5,0,0,kobe bryant,977,0.353571429,0.587529976,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,10,2,9,3.4,2,3,1.8,2,1,"Barnes, Harrison",203084,1,1,2,kobe bryant,977,0.353571429,0.538243626
288,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,13,3,587,21.8,0,0.7,2.7,2,1,"Green, Draymond",203110,0.4,1,2,kobe bryant,977,0.353571429,0.604340568,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,12,3,613,17.1,4,7.2,6.2,2,0,"Thompson, Klay",202691,1.3,0,0,kobe bryant,977,0.353571429,0.587529976,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,11,3,634,5.4,0,1.4,27.1,3,0,"Thompson, Klay",202691,3.5,0,0,kobe bryant,977,0.353571429,0.587529976
289,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,16,3,428,5.2,4,6.3,15.4,2,1,"Thompson, Klay",202691,2.2,1,2,kobe bryant,977,0.353571429,0.587529976,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,13,3,587,21.8,0,0.7,2.7,2,1,"Green, Draymond",203110,0.4,1,2,kobe bryant,977,0.353571429,0.604340568,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,12,3,613,17.1,4,7.2,6.2,2,0,"Thompson, Klay",202691,1.3,0,0,kobe bryant,977,0.353571429,0.587529976
290,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,17,3,373,6.8,0,3.4,24.4,2,-1,"Thompson, Klay",202691,5.4,0,0,kobe bryant,977,0.353571429,0.587529976,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,16,3,428,5.2,4,6.3,15.4,2,1,"Thompson, Klay",202691,2.2,1,2,kobe bryant,977,0.353571429,0.587529976,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,13,3,587,21.8,0,0.7,2.7,2,1,"Green, Draymond",203110,0.4,1,2,kobe bryant,977,0.353571429,0.604340568
291,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,19,3,279,15,5,4.8,21.2,2,1,"Thompson, Klay",202691,5.1,1,2,kobe bryant,977,0.353571429,0.587529976,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,17,3,373,6.8,0,3.4,24.4,2,0,"Thompson, Klay",202691,5.4,0,0,kobe bryant,977,0.353571429,0.587529976,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,16,3,428,5.2,4,6.3,15.4,2,1,"Thompson, Klay",202691,2.2,1,2,kobe bryant,977,0.353571429,0.587529976
292,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,20,3,252,12.5,7,3.7,22.2,2,1,"Thompson, Klay",202691,2.9,1,2,kobe bryant,977,0.353571429,0.587529976,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,19,3,279,15,5,4.8,21.2,2,1,"Thompson, Klay",202691,5.1,1,2,kobe bryant,977,0.353571429,0.587529976,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,17,3,373,6.8,0,3.4,24.4,2,0,"Thompson, Klay",202691,5.4,0,0,kobe bryant,977,0.353571429,0.587529976
293,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,21,3,177,2.2,5,6.3,31.7,3,-1,"Thompson, Klay",202691,1.7,0,0,kobe bryant,977,0.353571429,0.587529976,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,20,3,252,12.5,7,3.7,22.2,2,1,"Thompson, Klay",202691,2.9,1,2,kobe bryant,977,0.353571429,0.587529976,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,19,3,279,15,5,4.8,21.2,2,1,"Thompson, Klay",202691,5.1,1,2,kobe bryant,977,0.353571429,0.587529976
294,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,22,3,157,13.9,3,4.8,7.1,2,1,"Thompson, Klay",202691,1.4,1,2,kobe bryant,977,0.353571429,0.587529976,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,21,3,177,2.2,5,6.3,31.7,3,0,"Thompson, Klay",202691,1.7,0,0,kobe bryant,977,0.353571429,0.587529976,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,20,3,252,12.5,7,3.7,22.2,2,1,"Thompson, Klay",202691,2.9,1,2,kobe bryant,977,0.353571429,0.587529976
295,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,23,3,121,12.2,6,6.4,20.3,2,1,"Thompson, Klay",202691,2,1,2,kobe bryant,977,0.353571429,0.587529976,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,22,3,157,13.9,3,4.8,7.1,2,1,"Thompson, Klay",202691,1.4,1,2,kobe bryant,977,0.353571429,0.587529976,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,21,3,177,2.2,5,6.3,31.7,3,0,"Thompson, Klay",202691,1.7,0,0,kobe bryant,977,0.353571429,0.587529976
296,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,24,3,49,12.3,2,5,29.2,3,-1,"Thompson, Klay",202691,3.5,0,0,kobe bryant,977,0.353571429,0.587529976,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,23,3,121,12.2,6,6.4,20.3,2,1,"Thompson, Klay",202691,2,1,2,kobe bryant,977,0.353571429,0.587529976,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,22,3,157,13.9,3,4.8,7.1,2,1,"Thompson, Klay",202691,1.4,1,2,kobe bryant,977,0.353571429,0.587529976
297,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,25,4,507,3.6,5,5.8,25.4,3,-1,"Green, Draymond",203110,3.9,0,0,kobe bryant,977,0.353571429,0.604340568,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,24,3,49,12.3,2,5,29.2,3,0,"Thompson, Klay",202691,3.5,0,0,kobe bryant,977,0.353571429,0.587529976,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,23,3,121,12.2,6,6.4,20.3,2,1,"Thompson, Klay",202691,2,1,2,kobe bryant,977,0.353571429,0.587529976
298,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,26,4,436,19,0,0.7,23,2,-1,"Iguodala, Andre",2738,6.6,0,0,kobe bryant,977,0.353571429,0.577205882,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,25,4,507,3.6,5,5.8,25.4,3,0,"Green, Draymond",203110,3.9,0,0,kobe bryant,977,0.353571429,0.604340568,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,24,3,49,12.3,2,5,29.2,3,0,"Thompson, Klay",202691,3.5,0,0,kobe bryant,977,0.353571429,0.587529976
299,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,28,4,149,16.4,1,4.1,18.7,2,-1,"Thompson, Klay",202691,4.5,0,0,kobe bryant,977,0.353571429,0.587529976,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,26,4,436,19,0,0.7,23,2,0,"Iguodala, Andre",2738,6.6,0,0,kobe bryant,977,0.353571429,0.577205882,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,25,4,507,3.6,5,5.8,25.4,3,0,"Green, Draymond",203110,3.9,0,0,kobe bryant,977,0.353571429,0.604340568
300,21400056,"NOV 04, 2014 - LAL vs. PHX",1,-1,-6,1,1,670,3.7,0,1.4,26.6,3,-1,"Morris, Marcus",202694,3.6,0,0,kobe bryant,977,0.353571429,0.574647887,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,28,4,149,16.4,1,4.1,18.7,2,0,"Thompson, Klay",202691,4.5,0,0,kobe bryant,977,0.353571429,0.587529976,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,26,4,436,19,0,0.7,23,2,0,"Iguodala, Andre",2738,6.6,0,0,kobe bryant,977,0.353571429,0.577205882
301,21400056,"NOV 04, 2014 - LAL vs. PHX",1,-1,-6,2,1,525,12,2,2.2,20.2,2,-1,"Morris, Marcus",202694,2.5,0,0,kobe bryant,977,0.353571429,0.574647887,21400056,"NOV 04, 2014 - LAL vs. PHX",1,-1,-6,1,1,670,3.7,0,1.4,26.6,3,0,"Morris, Marcus",202694,3.6,0,0,kobe bryant,977,0.353571429,0.574647887,21400038,"NOV 01, 2014 - LAL @ GSW",-1,-1,-23,28,4,149,16.4,1,4.1,18.7,2,0,"Thompson, Klay",202691,4.5,0,0,kobe bryant,977,0.353571429,0.587529976
302,21400056,"NOV 04, 2014 - LAL vs. PHX",1,-1,-6,3,1,328,20,0,0.4,8.7,2,-1,"Morris, Marcus",202694,2.2,0,0,kobe bryant,977,0.353571429,0.574647887,21400056,"NOV 04, 2014 - LAL vs. PHX",1,-1,-6,2,1,525,12,2,2.2,20.2,2,0,"Morris, Marcus",202694,2.5,0,0,kobe bryant,977,0.353571429,0.574647887,21400056,"NOV 04, 2014 - LAL vs. PHX",1,-1,-6,1,1,670,3.7,0,1.4,26.6,3,0,"Morris, Marcus",202694,3.6,0,0,kobe bryant,977,0.353571429,0.574647887
303,21400056,"NOV 04, 2014 - LAL vs. PHX",1,-1,-6,4,1,219,13.8,1,1.4,7.1,2,1,"Len, Alex",203458,3.1,1,2,kobe bryant,977,0.353571429,0.542035398,21400056,"NOV 04, 2014 - LAL vs. PHX",1,-1,-6,3,1,328,20,0,0.4,8.7,2,0,"Morris, Marcus",202694,2.2,0,0,kobe bryant,977,0.353571429,0.574647887,21400056,"NOV 04, 2014 - LAL vs. PHX",1,-1,-6,2,1,525,12,2,2.2,20.2,2,0,"Morris, Marcus",202694,2.5,0,0,kobe bryant,977,0.353571429,0.574647887
304,21400056,"NOV 04, 2014 - LAL vs. PHX",1,-1,-6,5,1,172,10.4,2,1,20.2,2,1,"Tucker, PJ",200782,4.2,1,2,kobe bryant,977,0.353571429,0.575842697,21400056,"NOV 04, 2014 - LAL vs. PHX",1,-1,-6,4,1,219,13.8,1,1.4,7.1,2,1,"Len, Alex",203458,3.1,1,2,kobe bryant,977,0.353571429,0.542035398,21400056,"NOV 04, 2014 - LAL vs. PHX",1,-1,-6,3,1,328,20,0,0.4,8.7,2,0,"Morris, Marcus",202694,2.2,0,0,kobe bryant,977,0.353571429,0.574647887
305,21400056,"NOV 04, 2014 - LAL vs. PHX",1,-1,-6,6,1,149,12.1,0,0.7,25.9,3,1,"Tucker, PJ",200782,3.5,1,3,kobe bryant,977,0.353571429,0.575842697,21400056,"NOV 04, 2014 - LAL vs. PHX",1,-1,-6,5,1,172,10.4,2,1,20.2,2,1,"Tucker, PJ",200782,4.2,1,2,kobe bryant,977,0.353571429,0.575842697,21400056,"NOV 04, 2014 - LAL vs. PHX",1,-1,-6,4,1,219,13.8,1,1.4,7.1,2,1,"Len, Alex",203458,3.1,1,2,kobe bryant,977,0.353571429,0.542035398
